id,hour_of_a_day,category,keyword,search_steps,filters_count,results,ad_views
06771d346bb5ff3daf86a0e43edd0fa7,16,dla-dzieci,figurki zwierząt,9,0,276,0
cd98032878706e0e147540b0d1e64a0a,6,motoryzacja,,2,2,29,0
03076ff7e9ab81bc632c55a693a4a83a,0,motoryzacja,Quad,13,1,22,0
110c641d8fd2d31017a4f58541339aaa,19,dom-ogrod,Barek,177,0,1999,5
aeee8f4c4f7e1f714953d42346e33406,22,nieruchomosci,gastronomiczne,34,0,9,4
574d543a6195eedf9dbc022e1a29f40a,17,sport-hobby,wykrywacz metali,114,0,482,20
2e4a76018bc25da652f6109da0a3d181,14,praca,,44,0,166,12
39096a1a3608d9c20692f50349a16980,19,motoryzacja,,4,2,4,0
6d888cde0f229fe082908e8f1bdebc68,6,motoryzacja,,107,4,195,2
4305f99ab2de03dbfae368668ed898ea,10,praca,lidl,1,0,0,0
b1340d1bbd29ce699be410eb2520acc3,9,motoryzacja,,3,4,4,1
c2856dc3a2ccbd73cabcf802d84eae95,18,motoryzacja,audi a6 c5,180,0,377,0
c3ed7ec3cd2e59db9e422f11cd752c90,5,dla-dzieci,,5,0,75,0
a7c7e553bc83cbf8758e720e23afe190,20,praca,,22,1,441,1
8eadc9ab796bf48219c66b7e812ad930,10,rolnictwo,,15,0,6,0
b7ed32f1c3598fade3b5dd86276eb646,17,rolnictwo,t 25 silnik,3,0,48,0
84072d2876b7d35b21cece5ffb8aac66,6,elektronika,gopro 7,1,0,0,0
d264650e62dfbde106b550a93866ea1c,8,motoryzacja,,190,2,826,8
c01c33e07b11a271c54ce5a6c69b22ff,10,motoryzacja,,2,0,14,0
e9eb81ff340c8f6c3cfa0bc3c9d75199,20,motoryzacja,top sport,9,0,155,0
ce51b97e671c0839fd16c29de1ea8b6e,15,nieruchomosci,iława,2,0,69,0
8a4e12f0ddc57b6efb73c409eed1a39a,18,dla-dzieci,kurtka wiosenna98,5,0,0,0
c4e493cd0eb8626949de1a462df622cf,21,nieruchomosci,,13,2,10,1
f798dce760b7f0d42e40753eca1a3482,1,motoryzacja,nissan primera p11,1,1,3,0
c8a8f01e18bbbda0804f2ed480e1c92c,20,zwierzeta,,1,0,0,0
5fb83a15f477f14a2d4a3b4c910f19ab,10,nieruchomosci,,1,0,0,0
024057b929c79bb57b3fab48d60ebf36,7,rolnictwo,,18,0,312,0
e0d9f307cc5bb3f11f8915ed1d390fa7,19,praca,kierowca c e,4,1,69,1
8dfbd833d0ba6b1a341cee2873d46cce,14,dom-ogrod,narożnik,4,0,6,1
279dbeba15e71ca5eb9b62f9ddb59a3b,18,motoryzacja,Orzesze,5,0,8,0
dec21c3d9096eb8a4791e7fc408138dd,14,motoryzacja,,2,4,45,0
dada3f8bcfa7ce8c6ce6879112da8694,16,dom-ogrod,,31,0,488,4
1c665734939f302ee1e86acb358ef867,13,dom-ogrod,kostka brukowa,3,0,17,0
f3a10a13e5ebf29bd6a9c5d64b5f04fe,1,dla-dzieci,narzędzia do zabawy,1,0,0,0
d2ca6417a31e5e560f1129e735f5105e,3,nieruchomosci,rod ogródki,4,0,13,0
e69a82ae2861f2b1980b85795e53ac41,7,dla-dzieci,Amercanos,2,0,0,0
94792fad3f211478b48c11ab141dd791,8,moda,kurtka  ramoneska,13,0,57,1
a8b206f45e735115e92062268b719f6e,16,dla-dzieci,wózek,51,0,283,4
e8a5cee7d4a0f56159f94d0724b95e2f,8,motoryzacja,,19,6,60,0
1d532eb58529be7202dfe039651e0197,5,motoryzacja,,36,1,55,3
01598e74aeead51e9bad4e91b67518e3,19,motoryzacja,hiundai i20,4,0,1,0
22b41db015427b9ecc36a12966c0373a,13,motoryzacja,Mini one 1.4 d,14,0,32,0
97c087f586a40f1d18300bd6f1df8638,15,motoryzacja,,175,0,1874,0
f35f623ab85e4230d931591b6ca3e516,20,zwierzeta,rysie,35,0,87,3
56772c1ccfc84dacc6a8583599030521,18,rolnictwo,obrotowy 2 skibowy,125,0,72,9
775f8ea23b541ad08e86ce7b06d9ed57,19,motoryzacja,,81,3,60,4
3beefa5407f735999b6b626830504149,3,motoryzacja,,20,1,7,0
651eca8b1324173b17ea638910cec130,16,dom-ogrod,lodówka używana,14,0,41,1
de4392c3182d4b33762e00c16113ab2e,11,dom-ogrod,Slupsk fotele,59,0,81,5
cb340074fcbe2e7bfeff3f5e81bdb46c,22,motoryzacja,,2,2,490,0
dc2d1096090893eba4f96dd67a5192b6,15,motoryzacja,,2,3,8,0
d75901193d1a84cf903a4d7a7feb7aab,8,motoryzacja,wynajem długoterminowy,3,0,29,0
6d337d4f52e9204f7b6705ae245dbb3d,18,sport-hobby,kross mtb,3,0,331,0
bf424c873ba45e5d92e7438b66ac8f9c,10,praca,,25,2,349,3
cfdde1fd0c481c75f61be3f15c9df2e3,14,motoryzacja,,50,2,90,0
705258e9811e1719215b865b40d96aab,13,motoryzacja,R6,8,0,3,0
6a5f7b9ab1f3853a0ad26504e5bb9889,16,elektronika,iphone 8,15,0,23,1
ae3fa5931e6b4a8f93c6c7006beac3e1,18,motoryzacja,,2,5,1091,0
d8803e347386eeefcd81758d0b35979d,16,dom-ogrod,Makita wkrętarka,6,0,662,0
8e274801a174ca7f01aa8b8b7f5cd715,18,nieruchomosci,Toruń,1,0,6,0
111e14b0b0f581c2b16bbcedb441da7f,16,praca,,23,1,1447,3
db5b6a5e2abeb5ab3f5e4f78dc8fffb8,21,motoryzacja,astra,8,0,28,0
76adbdc5e1592be7a9ba0c2e3f88f823,13,motoryzacja,265 35 18,17,0,134,2
2f78f6fc33d9233cc12aa5a797d6294e,7,rolnictwo,czarnogłówki,8,0,46,1
d4e23e6074bd04351ed8551af589647c,10,motoryzacja,,52,1,1166,2
977cfb38f2a881d27bc4173480122e24,17,motoryzacja,,10,4,3,0
a555fed99a3e55da260eea9f67a3e165,18,motoryzacja,,69,1,503,0
386476525626b77337b03414928dc820,6,motoryzacja,,5,0,35,0
b2054a87a8418eac6e1d5a747739e5ee,19,nieruchomosci,ściegiennego,1,0,5,0
d85f25dd4f304d06ba9ebe2ffc1f3b12,17,oddam-za-darmo,Prl,1,0,0,0
14802a1c997cb682c007645b306cd123,16,motoryzacja,hyundai ix35,3,3,215,0
b2d8a452b65389d7fa4de40e42dbfd72,5,elektronika,procesor i5,1,0,525,0
ccc0cb0db4bdc9f51e43f44f7ae3e255,15,motoryzacja,,2,2,5,0
e393f53ffadaf5afc9326002b62f9e78,2,moda,biżuteria ślubna,97,0,1036,3
97cfc4bcac2b0c5b847c7e14c769de4c,23,elektronika,telewizor 32 cale,1,0,926,0
2bcdf5a8b473a1a577a83dbb9ac6a149,20,motoryzacja,fiat ducato,41,4,56,0
2dce109b89630e373cbc64001be67572,17,motoryzacja,kawasaki er5,23,0,112,1
c1ed81d90725e6655f839c3c415eba4b,10,praca,,2,0,20,0
8d55ca08e851fad44ab51f472c1a4ace,8,praca,,33,1,120,2
f2a21ecdc3c8b1f018307d234e9da123,18,motoryzacja,,57,3,645,1
e4dc3dd55625e83d38d150ff636e60e8,6,motoryzacja,,1,5,230,0
e94d9303cb77bccf4cffd53aafcac10d,7,motoryzacja,,21,3,1,0
e848cb5e3404fa440b3c7eb33aee91ec,9,motoryzacja,,13,5,12,0
eff67cb59e01ee7e67ff0d42beba0715,14,motoryzacja,fiat 126,77,0,535,3
a1ed6b89b39620e9f8fdc7f7b6c765fd,20,sport-hobby,,37,0,221,1
edba2e4c6304426b2a0e9748cfe8a30e,19,motoryzacja,Audi a4 b6 kombi benzyna,146,0,207,9
c41a7635a0a867a3a4cea088418a0de0,6,nieruchomosci,,6,0,14,0
bff59fbf022133223737434217d258c9,10,elektronika,xiaomi mi6,55,0,113,4
5d9b2943b5ae5a441fdeb4e8d19d01a1,9,motoryzacja,opel vectra c,5,0,13,0
e7b23db7a3cf54842a925e38f9d1528e,19,motoryzacja,,2,0,47,0
21a52f3cea8b901b3ea2758f855dfdb3,11,oddam-za-darmo,,8,1,147,0
c339f6590d35b1a4442750db2b1b3602,18,dla-dzieci,kombinezon motocyklowy,10,0,3,0
58b365d878c1d77fc59cb128186ac854,17,motoryzacja,,27,6,27,1
110a777737e411afe81b54129fddca8b,13,motoryzacja,ford fiesta chojnice,1,0,8,0
559d3b2671f5fda24ce9d34c3feed65d,21,motoryzacja,,6,7,42,0
7e23aa48be31ebe3a921bc75ccc70ba5,20,motoryzacja,,34,3,401,0
f6131246c63857f66ee88961d02b472a,4,rolnictwo,,1,0,360,0
023cd987fbbdbcb40800b1ef803a5c21,7,praca,,1,0,3,0
a20cbaf368d437550a37b62313c7b0dd,10,motoryzacja,hyundai santa fe ii,3,1,41,0
95bf515213ac5b71fa73a74399d42d1f,17,motoryzacja,suv,31,0,34,0
f4e1a16c8f5034e193aaa7e38e711880,21,motoryzacja,,34,1,233,1
1670b34f523732c5349df87a95198db5,8,dla-dzieci,fotelik samochodowy,1,0,1,0
d8d0784fd5d10b91fb79a377ef9fbaa1,8,motoryzacja,,2,1,30,0
24420873171af8d316acc96a871d33a3,13,dla-dzieci,krzesełko do karmienia,5,1,15,0
7eaad2c9ce2ba22e449948b3e72fe8b4,7,motoryzacja,,2,2,38,0
e9892ff2544e43cb49574f307460f543,12,nieruchomosci,,35,0,696,2
4005d5872b7ae00f08324db11a684650,15,motoryzacja,,54,1,226,0
81a9de9e6a870815723a3a369a6278b2,7,praca,,115,0,106,49
74fe0333334f6947707ad9b1000a8350,18,motoryzacja,,1,2,36,0
357ee6ccc369070d6c260dc341aa6b14,7,motoryzacja,,1,0,0,0
f78d672d986881d90ec529845d0d09ee,18,nieruchomosci,,2,1,38,0
389b31d05475fb9f5d5ed70d9153f83d,6,sport-hobby,mz.etz,1,0,183,0
fcbbfca9351148e5120097b40da34ab0,10,praca,,10,0,2,2
ea0b1dddf25aaad194aea1fec41deeb6,17,zwierzeta,,2,1,956,0
9cb674ade90994fad2f306994245bf01,14,nieruchomosci,,118,0,30,4
606317c3c7737f94d2e71c99b565a139,19,motoryzacja,Honda Shadow 750,5,0,217,1
95d8c65113cc63b57503418b416294d0,9,rolnictwo,d47,50,0,60,1
5377edc278e2e1f27db5972036ed8f12,14,sport-hobby,Bmx,44,0,171,4
a2de725971301aeef26d1d22e430320f,19,motoryzacja,sanki sanki,1,0,7495,0
0fbc9bf14e90eb4a1215f99b32072d09,18,motoryzacja,,6,0,55,0
72f96bbb6b130418b0ebaef1b577a321,11,sport-hobby,Męski,1,0,84,0
77727f64efc8a7182d0b97b247cb6f24,20,moda,new balance czarne,25,2,140,1
677fea680104d8687f0eea64d8b969cd,19,motoryzacja,opel corsa d,196,0,572,5
4f59fbd0a3099f41ccce5a742c6d3261,7,elektronika,,10,0,13,1
d9a500c44815021f8d062325d5c99db3,12,motoryzacja,skuter 50 cm,2,0,2229,0
1849d06c712d5edb089bae40e55a9fd6,16,rolnictwo,Axion,32,0,66,0
540b923dc3779d4e2ae3375b396081af,20,motoryzacja,,2,1,783,0
311af82407afc5d60fca4a9e38afe3d6,12,uslugi-firmy,kompresor śrubowy,2,0,295,0
79c9464a3f855112b0c1368687bb53db,5,motoryzacja,,22,2,143,1
d529c59fb67a6d15ab038e8cc603af90,8,dla-dzieci,,74,1,860,0
46d63c60560704df01a49ea218617e9e,19,motoryzacja,7 osobowy,2,0,446,0
1a8dd8ea4679a0519a5826c41b94581a,20,motoryzacja,yamaha fazer 1000,16,2,1,0
89fc68e77e69fee4466755b55df9196b,10,motoryzacja,ford c max,1,3,76,0
bd71a78db472dfe3969b1bc073722fea,13,motoryzacja,auto rhd,13,0,4,0
41771e476fdc6bdd879667c98b1726e8,4,motoryzacja,,35,5,23,1
72480ecfa52ccdeee0dafc528a1dfc66,5,motoryzacja,,17,1,82,1
f1b4b7639db23f838212871d45d7bcf9,9,nieruchomosci,pod reklamę,1,0,36,0
97562f078b699702a71b5a1e55f65007,18,uslugi-firmy,paznokcie hybrydowe z,1,0,0,0
06d4d9785dd0e873004937e96481c1e7,8,praca,,69,2,232,10
4513ab027235795a90173db54ba60344,21,nieruchomosci,,85,0,40,5
f2cd9070c28e54c52eb80edaab13160b,9,dom-ogrod,zjeżdżalnia mała,1,0,2,0
9b114111a08aa30408a8afd81a866b87,10,motoryzacja,jeep grand cherokee wj,1,0,2,0
34dd45e3df4b759cf137e6f9bf6f0e83,15,motoryzacja,fiat panda krasnik,1,0,2,0
222851e68f7421bcc62c8a6f2f60232c,5,nieruchomosci,,70,1,62,5
b7cfb59efca1dc0c65569fa57d9be70e,10,praca,,1,1,25,0
4fd8c145e66c20e59acf95d89209f03d,18,dom-ogrod,piec co uzywane,45,0,356,4
3f5bcbc01be1dcaf7d4275c4b0c5d39f,5,rolnictwo,,27,1,415,4
afc8ac699f818b44763afa839f7e1f16,11,motoryzacja,honda trx,26,0,23,0
e2cdcaa6233cb9fffce5ce7c4c5dc731,11,dom-ogrod,grzejnik łazienkowy,62,0,91,3
d6de8de81af143b359f98f50e0859fde,12,elektronika,,4,0,53,1
c454fe3f2be163edd20658ee1f4457e5,12,motoryzacja,,33,2,307,0
a90102be6791dca58e0b8108ddac8571,21,rolnictwo,,2,0,3,0
6ad6d2beed9bbf311c380a8e915d69f9,20,motoryzacja,,14,1,44,0
12fb55e69e4ab22b550c93b5ea982656,8,dom-ogrod,,1,0,39,0
1bdcabede972e44ed8a89e5749cb4c02,21,praca,,2,1,847,0
b5344ef2a89cbba370c6a7993572f617,16,praca,praca biurowa,65,0,187,8
0cd10f32b8f47bf991198e9cb7742d88,18,motoryzacja,,2,3,26,0
d0bf786bdf0b33a9c1b23a92511d0501,20,nieruchomosci,,3,0,1,0
a3c8028cc1d4d39bb7cbe28a8a71dbe5,7,nieruchomosci,ostrów wielkopolski,1,0,63,0
782254f487561e943c3cc1ba9afe029e,21,rolnictwo,ursus 1224,19,0,11,0
cc3933a906111dc7994c08fa902f562d,10,nieruchomosci,,80,0,8,6
f4ba017d1ab5eecab8803fb8d9199d76,15,motoryzacja,,15,1,665,1
26afe9fd29eaa69dd959b94059c27d71,20,motoryzacja,honda cbf 500,38,0,33,0
1827638cdcc88b091b0884206de26809,11,praca,niemcy,79,0,1632,8
152f7a5bf1eb69b380c4605658bd153f,20,motoryzacja,,21,2,937,0
f2c8890624f2ef9ad177d4e030d94973,7,elektronika,samsung j 4+,20,0,553,2
64a6f2fc390fc67a417cac51fa5fcd88,2,praca,,2,0,48,0
d8624836a71bb78a8f6cbd1f50465caf,14,motoryzacja,,58,2,208,0
242dd07805605ec36dd528565752edf2,4,elektronika,xbox 360,5,0,264,0
a67e83c63f7d5f915b3c4d35dcb6e049,18,nieruchomosci,,1,1,61,0
abe936ed04d870bafd470f19b225387d,11,praca,,4,2,35,1
4d4b4013fc505f8da04be1f26667dc8c,15,motoryzacja,Zamiana,63,2,72,7
7c1c45a5a9213597733d111d2f25fd11,16,motoryzacja,citroen c2,1,0,66,0
7e88fcf139649c46945b9177a3c57832,19,dla-dzieci,,7,0,378,0
1bee8468394aa1ad1ac2112250f0e1bf,12,moda,majtki bokserki,3,0,74,0
bcc4cf3e2848b2a1706ce3cbe976034d,12,uslugi-firmy,wynajem busa,1,0,1,0
f885905623b35a4f015722947c86a675,9,nieruchomosci,Jezioro sprzedam,23,0,16,1
d71142eb792916f8ea20238a46763b5e,9,motoryzacja,,16,1,78,0
96c9b473222d4552b278cad63a225601,14,motoryzacja,,77,1,508,3
fac68eacb01dc5a62ccb1a48399f7c1d,15,nieruchomosci,,3,0,302,0
e85df3bdd9fd8cd6c8f02ff80b8fdea4,13,motoryzacja,tiguan do50000 zl,8,0,0,0
94aced49c0aba4b01c73e0371aebf59c,21,nieruchomosci,,1,0,34,0
707de4d1cc31875dd4634fc047da28bd,13,motoryzacja,,66,1,179,0
1755289d325a38b1ed4da2944eee7d71,11,motoryzacja,,2,4,138,0
3503c42a9bdd121d8f4bfec38d6a5a00,11,rolnictwo,ładowarka,14,1,10,2
d9965334967c80481874a62e98d7fb1c,16,dla-dzieci,łóżeczko,20,0,94,2
93f963eb4e2addb48ca00526a03d5ff9,4,rolnictwo,,7,0,21,0
4707e712681f57dd40126d70d5496af8,13,nieruchomosci,,7,0,6,1
a51d7d8542bd19293035f412f005e43f,9,motoryzacja,octavia elegance,1,0,0,0
976f630d0f196178193f88552f4ce7b7,15,dom-ogrod,pustak solbet,41,0,56,3
44f46f7c631fc23ac3fd34925620b7a0,8,dla-dzieci,wózek jedo fyn,1,0,438,0
aef8414a6fe1b77146c69462bf9b915a,23,dla-dzieci,,50,1,2945,5
335b71ff02f360fc69179cd756bbd418,21,moda,Pandora bransoletka,1,0,1,0
4af073cc2c0189df89f28c9e660821e5,20,dom-ogrod,Maszyny szlifowania,10,0,1,0
d0aad25133da593af524d6a41562463b,11,motoryzacja,Honda cbf 1000,147,0,93,2
5b4aea6c95a449c8d97221de06b12d53,19,motoryzacja,225 40 18,30,1,22,3
a4792cdcdd40f521b495db9c2fdb3133,21,motoryzacja,cross kawasaki kx,6,3,8,0
0010d3ea46473ba02ce85a3c62be5c36,11,praca,praca świętokrzyskie,120,0,1928,18
3dbf36c40a629154f1958ab4f7f35b10,9,dla-dzieci,sukienka tiulowa,17,1,140,1
61be7eada461268508918cc0647d1d9a,22,rolnictwo,john deere,1,0,36,0
b83700b3732920116b4ed99bdae5fe7f,20,motoryzacja,Sprężyny  opel corsa,1,0,0,0
b2f27858dc32df15d515b84ac86ed2c1,16,motoryzacja,,58,2,451,0
42fe56f4bbaec2d6671c66e380e4d749,7,rolnictwo,siłownik przyczepy,249,0,150,5
22635ce45a90bb45dfd6d53936976157,4,motoryzacja,E39 lampy,1,0,950,0
809c68e346a414bd238da3231b7fb0b0,12,elektronika,projektor,2,0,65,0
695af11bdc23224b4913eeac0c2d664d,22,dom-ogrod,,28,0,247,2
c8ee0a2ee4a7ce4d096415c8e3359d1e,11,zwierzeta,labrador bez rodowodu,7,0,188,1
2deb345501a18ad65b30665f2e18c088,4,motoryzacja,,35,1,79,0
4729bb78ac2f64e45d55e8899570073a,17,motoryzacja,,103,5,20,0
4db094476addce38beece0814f459507,7,nieruchomosci,,2,1,2855,1
86c704a16f6a29031a45c3deb9ee642e,7,motoryzacja,,71,1,317,2
2ae17b873cc9ac54b7cea9624f9dce93,18,oddam-za-darmo,Kafle,4,0,20,0
e0167c1243aabb2f294fffe3b4c26da2,17,motoryzacja,Audi A4B6,1,0,0,0
af59fa4ca524a966d9017680ba49016c,17,motoryzacja,,107,4,66,0
8399aa8267e6db5209d168e6d2fc98b9,5,nieruchomosci,agroturystyka,3,0,9,0
8a1cd28d046b970c94c895e7540f54fe,20,nieruchomosci,,1,1,7,0
d6765005d620525ffa251d953364a48e,6,zwierzeta,,135,0,1240,4
9eba52e244c7ab24877089ad7ad84601,11,motoryzacja,Gsxr 750 k4,3,1,7,0
019cd3f4f2fb937a177ebce6ce91c4d7,22,motoryzacja,mercedes lpg,2,0,1095,0
fd327e526bfd488c1985732b163b09b3,13,praca,kik,212,0,0,0
c6db0d653bcc10e96776dffa76ac558b,13,nieruchomosci,pozytywistów,2,0,0,0
820f1ba53f9f533521ba359064eac8b6,20,motoryzacja,Sharan 2001 automat,26,0,6,2
73c6aaf25a70372af172eaf760ac496a,14,motoryzacja,,93,2,3825,2
6dbcfdc1ac9146775d73f8bac16cdfdd,20,rolnictwo,Masssy Ferguson 3060,2,0,0,0
141d64960c9fa59e89ef38a66dd5c88b,13,moda,na koturnie 38,5,0,9080,0
b515ff36983542cf9f494c0d79a8231e,23,motoryzacja,4x4,9,1,1,0
6deaccc13ac73518788e9a54cb7ebe90,20,nieruchomosci,,7,0,7,0
34273d75d8156f81f29d61d167c56c54,18,rolnictwo,łódka drewniana,1,0,0,0
9e68cae8ccc3add31ecb4203ded99a37,10,dla-dzieci,,5,1,60,0
98e2bbb4cb0e1e1ead47054132af7b43,21,motoryzacja,,101,2,35,5
e4f7a5af102b29cd93196ace003a608d,12,motoryzacja,,12,1,85,2
265c41edc7aab00b1fb89520bb439fe2,18,motoryzacja,fotele do busa,1,0,2,0
1d5a0373f3dfa4be52342d3310ebbd2a,12,motoryzacja,,2,1,109,0
8c1220e560da037a3715e32c69e8dc87,17,rolnictwo,Ursus,23,0,132,1
95a83bf715c0ef8f96003e6f48fe96e6,7,motoryzacja,,4,1,91,0
30aee7ab815304a33a3207103923f91b,11,moda,vans,17,1,326,1
771dcc27f8f956c41e6b5a79fd2bfeb2,11,uslugi-firmy,posadzki mixokretem,22,0,6,4
7dba0eccef0c05c4e198cf64bae03c7e,17,motoryzacja,,111,4,232,4
83a7282422b93db62212b8580c5a1233,8,dom-ogrod,gorset ortopedyczny,11,0,129,0
7789c8cdf95a673390e45e53129e6834,8,motoryzacja,,73,2,1162,0
40834d97187a80444c0e8721b516847a,10,dom-ogrod,witryna okno,2,0,0,0
e224f06fb8c85c46b4dd1c3f376b519e,8,motoryzacja,peugeot,1,0,115,0
9d825c2278e0e67738745fa80ec2ea35,22,nieruchomosci,,10,1,15,0
80e5447f87c431c990aff0e0a1f3776c,7,motoryzacja,Półosie renault Trafic,9,0,2,2
c3cf3c817ea48b73adaeeb94941892ed,4,motoryzacja,,102,0,258,3
80e8a2786e3c6ce93b4f81c9dea56fc2,11,dom-ogrod,drzwi używane,10,0,11,1
70aa223dc9b798d21c5b5bd364b94c1c,10,dom-ogrod,,1,1,3,0
6204d3810b17d774d3c358cdcf4e8a62,5,nieruchomosci,,1,0,9,0
9cbb1bd9f27bc9b8766825f3cb73c95d,21,elektronika,windows 7 home 64 bit,13,0,7,3
328ba410c72cf8eee962acc067aeb3ef,12,motoryzacja,Suzuki burgman,3,0,472,0
bc288bfc9113205924f87df960122d9d,9,motoryzacja,,1,0,342,0
e8daa9efde8006eed00161df5d9a509c,18,rolnictwo,ursus c 360 lubelskie,128,0,57,4
1e392a28d57c4e2803d0fbd305b8bc0d,6,motoryzacja,,151,0,745,2
88faec5f2ddc9ff91d21f5a6ec141cfe,9,zwierzeta,,2,0,6,0
93f9030f671f9b2159af7b0311e6dbba,12,motoryzacja,skoda fabia,21,0,97,0
082ece72f80b30e4cbed57e4adc06f89,20,motoryzacja,Mazda 323f,1,0,0,0
3a06471d9d0b6f36989c2d885504ab24,10,praca,pomoc kuchenna,191,0,175,53
9af4ff3bedc6dbc8aae3489ddb441edf,19,praca,,3,0,3,0
e52c851ef6d11dbbe961ad4335514330,11,sport-hobby,obciążenie,17,1,15,0
ce7933a532ed75c9b633005839752e33,19,sport-hobby,,2,0,818,0
e4872816af3b140a877414f2fffebf9b,6,motoryzacja,kymco super9,2,0,20,0
283372916523adedc9c15d1026f0b002,22,dom-ogrod,dywan,16,0,185,4
6d4c604e1aa8d1759864f09dcee749e4,21,motoryzacja,,14,2,411,0
7e9544c8c65aea7e1162d84fd894a3cc,19,dom-ogrod,szafki kuchenne,3,0,25,0
c96e1cc98b8e970a038d2d9483014de1,11,sport-hobby,,10,0,1592,0
aad89ed6336527d9496be5de5795c574,12,praca,,5,0,1,1
4a08ab85f4545acf5400bcdf853be20f,16,uslugi-firmy,rzęsy,38,0,6,6
349afa55684468e8b527a78ca6135770,12,nieruchomosci,garaż,1,0,141,0
4f9b755324b6d897d2f697cb0db4103a,10,motoryzacja,Alufelgi do skoda 15,10,0,26,0
8d802ba55463884c69c0f53cd5ae88c8,10,motoryzacja,,1,2,378,0
8c765d918c14c1f80bb2720e51c59d0e,16,praca,,109,1,79,24
7e7babbe90f8584036e092b97a10113a,10,sport-hobby,Retro,6,0,1809,0
9d8730d455780e4d0290d94a9c6bf4d9,6,dom-ogrod,zasłony,4,0,3,0
60e2f4485a2ed3a24afc3abbbeb7ce57,20,rolnictwo,gesi landes,2,1,2,0
2626982e110c25f6974adbc7b52d3b40,8,rolnictwo,jałówka,1,0,59,0
80f2be8ef6802e67c5ec00ccdbdb7029,18,praca,cala polska,3,0,0,0
7df86ac2045ba269c18d94c60b0e6b13,21,motoryzacja,,56,0,141,0
6c43af26944dc056d3b3791e8540f1e8,21,praca,,4,1,0,0
823ebed5ef01ca78f654d557a5039d05,13,dom-ogrod,płyta,120,0,2484,14
6a8b0aa3049529f605dca5d2ba4463f1,7,uslugi-firmy,"animator,",1,0,0,0
aa3f0a2dfabc75b96f17553674310470,18,uslugi-firmy,podbitka,6,0,18,1
79521a1df7831499cf2116eaa33ff728,8,nieruchomosci,,189,0,56,3
ced2c0e24d9e0c0b992a0aa1a3376774,9,rolnictwo,,6,1,21,1
2b9adbfdcbee18d9f39d3f3324ecfaac,16,motoryzacja,,1,1,1185,0
5face25dd27df3b03f12e19c4685622e,13,motoryzacja,,32,1,983,1
29b52c27f89295cfeeef4fe4a051a04b,4,rolnictwo,,159,1,56,2
aeeadc7675b1ce94a9544221002426d3,13,oddam-za-darmo,okna,1,0,0,0
40184c2fac89de201995346628a30ffd,18,rolnictwo,pszenica,2,0,1,0
279f5a57b9e5dd85e92e03446ce31264,21,dom-ogrod,meble ogrodowe uzywane,1,0,462,0
da000a555e8a1fc021e7a53c9e24841a,9,elektronika,tomaszów mazowiecki,3,0,199,0
8bcd631a487b18fa96885dab5cc006dc,9,nieruchomosci,,5,0,1,0
b05b1f889c7655e39a89593a80deb678,6,zwierzeta,niemiecki długowłosy,4,0,103,1
ed6f846a90976b6eeee72b5cc5a353ba,5,zwierzeta,króliki młode,1,0,521,0
f7f5769f19cfd0c350f99b8d7c6fdd41,18,motoryzacja,kontener,13,0,1100,0
25c0d5ac40a5206dc42d8c8094618dc3,9,motoryzacja,Ciągnik sam,1,0,0,0
3944e54f773223491e1586fcb62ae7ee,18,dom-ogrod,szafa,10,0,16,0
f519653763d733157fdc2b10c095bacc,6,motoryzacja,motocykle,2,0,99,0
678a3d4002edbcebe536a81fd1edf361,22,motoryzacja,,69,2,46,3
97949ec639122ef496fe8b19e23296db,22,motoryzacja,,2,0,974,0
21294f72965afa3a249c500387b50960,11,motoryzacja,siedzenia bmw e39,1,0,39,0
c164f3b3ad89b4f1c6e9e811c360c30e,20,praca,,6,0,3,1
9c9b2b0381c5f5e987223e78a50da0e8,14,motoryzacja,,101,0,2833,2
3df1300079ea609b1a322e668cdccc4f,3,motoryzacja,,10,0,67,0
e9856808c8cacb68ec0ac4ed92c36861,14,elektronika,,32,0,33,4
48498b1659c3a86ae56eefead21a5295,15,nieruchomosci,,33,0,8,2
27286de1b3dbe4851f6fdbbfd8a806e3,19,motoryzacja,,24,2,11,0
a54abcb3b76b63303eeeea17df6592f9,19,zwierzeta,kojec do psa,15,0,191,1
68608a3d1a57a5f61f4720e0e42a60fd,15,praca,praca tarczyn,54,0,42,8
412a2b31cdbc7480a14d019760b24528,19,zwierzeta,,2,1,9,0
f187c44f0bb376320e620173fd21a20b,18,motoryzacja,volvo xc 70,85,0,268,2
61db6f72354077417677a963047154bc,17,dom-ogrod,,41,0,2610,0
6454d1072a07c2e791b420ec3a1d6ac9,15,dom-ogrod,odkurzacz,2,0,637,0
a704ddd11839fd47802354e264062421,15,motoryzacja,,2,2,10,1
7b711577938b5e598c0b06ad6a0cf5b6,20,motoryzacja,suzuki gsxr 1000,689,0,134,1
2398126a099f3bddecb360a5eeab1481,19,motoryzacja,,14,3,83,0
02d71de3168f4bc9ddb3e32dbd8fbbe6,21,elektronika,,43,0,4040,2
1623ab7e1f9f98b815b56a5196242459,3,motoryzacja,,13,2,11,0
5bf85098967c0e0bc1e55de4381c0d3a,4,dom-ogrod,,2,1,7431,0
df27e3ce91e2304fc8554ce024e7b0a9,13,motoryzacja,Fendt,1,0,3,0
e45ea11f9375bec0c0e469807d77bbb7,4,motoryzacja,,22,6,118,0
b6a1883b76c2191c33c78d779e224dce,12,dom-ogrod,golarka philips,7,0,16,0
