respid,cluster,locality,gmina,woj,gender,age,status,status_detail
730,57,4,264069,1,1,63,0,3
731,57,4,264069,1,1,63,0,3
735,57,4,264069,1,1,63,0,2
736,57,4,264069,1,1,63,0,3
737,57,4,264069,1,1,63,0,3
738,57,4,264069,1,1,63,0,3
739,57,4,264069,1,1,63,0,3
740,57,4,264069,1,1,63,0,3
741,57,4,264069,1,1,63,0,3
742,58,4,264069,1,1,63,0,3
743,58,4,264069,1,1,63,0,3
744,58,4,264069,1,1,63,0,3
745,58,4,264069,1,1,63,0,3
746,58,4,264069,1,1,63,0,3
747,58,4,264069,1,1,63,0,3
748,58,4,264069,1,1,63,0,2
750,58,4,264069,1,1,63,0,2
751,58,4,264069,1,1,63,0,2
753,58,4,264069,1,1,63,0,2
754,58,4,264069,1,1,63,0,3
756,59,4,264069,1,0,38,0,2
759,59,4,264069,1,0,38,0,2
760,59,4,264069,1,0,38,0,2
761,59,4,264069,1,0,38,0,3
762,59,4,264069,1,0,38,0,2
763,59,4,264069,1,1,70,0,2
764,59,4,264069,1,1,70,0,2
765,59,4,264069,1,1,70,0,2
766,59,4,264069,1,1,70,0,2
767,59,4,264069,1,1,70,0,2
769,60,4,264069,1,1,70,0,2
770,60,4,264069,1,1,70,0,3
771,60,4,264069,1,1,70,0,2
774,60,4,264069,1,1,70,0,2
775,60,4,264069,1,1,70,0,2
776,60,4,264069,1,1,70,0,3
777,60,4,264069,1,1,70,0,3
779,60,4,264069,1,1,70,0,3
780,60,4,264069,1,1,70,0,2
782,61,4,264069,1,0,32,0,2
783,61,4,264069,1,0,32,0,3
785,61,4,264069,1,0,32,0,2
786,61,4,264069,1,0,32,0,3
787,61,4,264069,1,0,32,0,2
788,61,4,264069,1,0,32,0,3
795,62,4,264069,1,0,32,0,3
796,62,4,264069,1,0,32,0,3
797,62,4,264069,1,0,32,0,2
798,62,4,264069,1,0,32,0,3
799,62,4,264069,1,0,32,0,2
800,62,4,264069,1,0,32,0,3
801,62,4,264069,1,0,32,0,3
802,62,4,264069,1,0,32,0,2
803,62,4,264069,1,0,32,0,3
804,62,4,264069,1,0,32,0,3
806,62,4,264069,1,0,32,0,3
808,63,4,264069,1,0,32,0,3
809,63,4,264069,1,0,32,0,3
810,63,4,264069,1,0,32,0,2
813,63,4,264069,1,0,32,0,3
814,63,4,264069,1,0,32,0,3
820,64,4,264069,1,0,32,0,2
823,64,4,264069,1,0,32,0,3
824,64,4,264069,1,0,32,0,3
825,64,4,264069,1,0,32,0,3
826,64,4,264069,1,0,32,0,2
827,64,4,264069,1,0,32,0,2
828,64,4,264069,1,0,32,0,3
834,65,4,264069,1,0,32,0,3
836,65,4,264069,1,0,32,0,3
837,65,4,264069,1,0,32,0,3
838,65,4,264069,1,0,32,0,3
839,65,4,264069,1,0,32,0,3
840,65,4,264069,1,0,32,0,3
613,48,3,225021,1,0,38,1,1
616,48,3,225021,1,0,38,1,1
617,48,3,225021,1,0,38,1,1
618,48,3,225021,1,0,38,1,1
619,48,3,225021,1,0,38,1,1
612,48,3,225021,1,0,38,0,3
614,48,3,225021,1,0,38,0,3
615,48,3,225021,1,0,38,0,3
620,48,3,225021,1,0,38,0,3
621,48,3,225021,1,0,38,0,2
622,48,3,225021,1,0,38,0,2
623,48,3,225021,1,0,38,0,3
624,48,3,225021,1,0,38,0,2
645,50,2,226021,1,0,64,1,1
648,50,2,226021,1,0,64,1,1
638,50,2,226021,1,0,64,0,2
639,50,2,226021,1,0,64,0,2
640,50,2,226021,1,0,64,0,2
641,50,2,226021,1,0,64,0,2
642,50,2,226021,1,0,64,0,2
643,50,2,226021,1,0,64,0,2
644,50,2,226021,1,0,64,0,2
646,50,2,226021,1,0,64,0,2
647,50,2,226021,1,0,64,0,2
649,50,2,226021,1,0,64,0,2
650,50,2,226021,1,0,64,0,2
602,47,1,223092,1,0,64,1,1
603,47,1,223092,1,0,64,1,1
604,47,1,223092,1,0,64,1,1
609,47,1,223092,1,0,64,1,1
599,47,1,223092,1,0,64,0,2
600,47,1,223092,1,0,64,0,2
601,47,1,223092,1,0,64,0,3
605,47,1,223092,1,0,64,0,3
606,47,1,223092,1,0,64,0,3
607,47,1,223092,1,0,64,0,2
608,47,1,223092,1,0,64,0,2
610,47,1,223092,1,0,64,0,3
611,47,1,223092,1,0,64,0,2
886,69,1,401052,2,1,50,1,1
887,69,1,401052,2,1,50,1,1
888,69,1,401052,2,1,50,1,1
890,69,1,401052,2,1,50,1,1
891,69,1,401052,2,1,50,1,1
896,69,1,401052,2,1,50,1,1
897,69,1,401052,2,1,50,1,1
885,69,1,401052,2,1,50,0,2
889,69,1,401052,2,1,50,0,2
892,69,1,401052,2,1,50,0,3
893,69,1,401052,2,1,50,0,2
894,69,1,401052,2,1,50,0,2
895,69,1,401052,2,1,50,0,3
1262,98,1,419022,2,0,57,1,1
1264,98,1,419022,2,0,57,1,1
1265,98,1,419022,2,0,57,1,1
1266,98,1,419022,2,0,57,1,1
1267,98,1,419022,2,0,57,1,1
1269,98,1,419022,2,0,57,1,1
1273,98,1,419022,2,0,57,1,1
1263,98,1,419022,2,0,57,0,2
1268,98,1,419022,2,0,57,0,3
1270,98,1,419022,2,0,57,0,3
1271,98,1,419022,2,0,57,0,2
1272,98,1,419022,2,0,57,0,3
914,71,3,402011,2,1,49,1,1
916,71,3,402011,2,1,49,1,1
917,71,3,402011,2,1,49,1,1
911,71,3,402011,2,1,49,0,3
912,71,3,402011,2,1,49,0,3
913,71,3,402011,2,1,49,0,3
915,71,3,402011,2,1,49,0,3
918,71,3,402011,2,1,49,0,3
919,71,3,402011,2,1,49,0,2
920,71,3,402011,2,1,49,0,2
921,71,3,402011,2,1,49,0,2
922,71,3,402011,2,1,49,0,2
923,71,3,402011,2,1,49,0,2
1119,87,1,414072,2,1,61,1,1
1120,87,1,414072,2,1,61,1,1
1122,87,1,414072,2,1,61,1,1
1125,87,1,414072,2,1,61,1,1
1127,87,1,414072,2,1,61,1,1
1121,87,1,414072,2,1,61,0,2
1123,87,1,414072,2,1,61,0,3
1124,87,1,414072,2,1,61,0,3
1126,87,1,414072,2,1,61,0,3
1128,87,1,414072,2,1,61,0,3
1129,87,1,414072,2,1,61,0,3
1130,87,1,414072,2,1,61,0,3
1131,87,1,414072,2,1,61,0,3
1239,96,4,461011,2,1,61,1,1
1321,102,4,461011,2,1,68,1,1
1333,103,4,461011,2,1,68,1,1
1338,103,4,461011,2,1,68,1,1
1347,104,4,461011,2,1,68,1,1
1359,105,4,461011,2,1,61,1,1
1364,105,4,461011,2,1,61,1,1
1372,106,4,461011,2,1,49,1,1
1375,106,4,461011,2,1,49,1,1
1376,106,4,461011,2,1,49,1,1
1385,107,4,461011,2,1,49,1,1
1386,107,4,461011,2,1,49,1,1
1400,108,4,461011,2,1,61,1,1
1401,108,4,461011,2,1,61,1,1
1403,108,4,461011,2,1,61,1,1
1314,102,4,461011,2,1,68,0,2
1315,102,4,461011,2,1,68,0,3
1316,102,4,461011,2,1,68,0,3
1317,102,4,461011,2,1,68,0,2
1318,102,4,461011,2,1,68,0,3
1319,102,4,461011,2,1,68,0,3
1320,102,4,461011,2,1,68,0,3
1322,102,4,461011,2,1,68,0,3
1323,102,4,461011,2,1,68,0,2
1324,102,4,461011,2,1,68,0,3
1325,102,4,461011,2,1,68,0,2
1326,102,4,461011,2,1,68,0,3
1327,103,4,461011,2,1,68,0,2
1328,103,4,461011,2,1,68,0,3
1329,103,4,461011,2,1,68,0,3
1330,103,4,461011,2,1,68,0,2
1331,103,4,461011,2,1,68,0,3
1332,103,4,461011,2,1,68,0,3
1334,103,4,461011,2,1,68,0,3
1335,103,4,461011,2,1,68,0,3
1336,103,4,461011,2,1,68,0,2
1337,103,4,461011,2,1,68,0,3
1339,103,4,461011,2,1,68,0,3
1340,104,4,461011,2,1,68,0,3
1341,104,4,461011,2,1,68,0,2
1342,104,4,461011,2,1,68,0,2
1343,104,4,461011,2,1,68,0,2
1344,104,4,461011,2,1,68,0,2
1345,104,4,461011,2,1,68,0,3
1346,104,4,461011,2,1,68,0,3
1348,104,4,461011,2,1,68,0,3
1349,104,4,461011,2,1,68,0,3
1350,104,4,461011,2,1,68,0,2
1351,104,4,461011,2,1,68,0,2
1352,104,4,461011,2,1,68,0,2
1353,105,4,461011,2,1,61,0,3
1354,105,4,461011,2,1,61,0,3
1355,105,4,461011,2,1,61,0,3
1356,105,4,461011,2,1,61,0,2
1357,105,4,461011,2,1,61,0,3
1358,105,4,461011,2,1,61,0,2
1360,105,4,461011,2,1,61,0,3
1361,105,4,461011,2,1,61,0,3
1362,105,4,461011,2,1,61,0,2
1363,105,4,461011,2,1,61,0,3
1365,105,4,461011,2,1,61,0,3
1366,106,4,461011,2,1,49,0,2
1367,106,4,461011,2,1,49,0,3
1368,106,4,461011,2,1,49,0,3
1369,106,4,461011,2,1,49,0,3
1370,106,4,461011,2,1,49,0,3
1371,106,4,461011,2,1,49,0,2
1373,106,4,461011,2,1,49,0,3
1374,106,4,461011,2,1,49,0,3
1377,106,4,461011,2,1,49,0,3
1378,106,4,461011,2,1,49,0,3
1379,107,4,461011,2,1,49,0,2
1380,107,4,461011,2,1,49,0,2
1381,107,4,461011,2,1,49,0,2
1382,107,4,461011,2,1,49,0,3
1383,107,4,461011,2,1,49,0,3
1384,107,4,461011,2,1,49,0,2
1387,107,4,461011,2,1,49,0,3
1388,107,4,461011,2,1,49,0,3
1389,107,4,461011,2,1,49,0,2
1390,107,4,461011,2,1,49,0,3
1391,107,4,461011,2,1,49,0,3
1392,108,4,461011,2,1,61,0,3
1393,108,4,461011,2,1,61,0,3
1394,108,4,461011,2,1,61,0,3
1395,108,4,461011,2,1,61,0,2
1396,108,4,461011,2,1,61,0,2
1397,108,4,461011,2,1,61,0,2
1398,108,4,461011,2,1,61,0,3
1399,108,4,461011,2,1,61,0,2
1402,108,4,461011,2,1,61,0,3
1404,108,4,461011,2,1,61,0,2
938,73,2,404011,2,1,61,1,1
940,73,2,404011,2,1,61,1,1
941,73,2,404011,2,1,61,1,1
942,73,2,404011,2,1,61,1,1
944,73,2,404011,2,1,61,1,1
945,73,2,404011,2,1,61,1,1
937,73,2,404011,2,1,61,0,3
939,73,2,404011,2,1,61,0,2
943,73,2,404011,2,1,61,0,2
946,73,2,404011,2,1,61,0,3
947,73,2,404011,2,1,61,0,3
948,73,2,404011,2,1,61,0,3
949,73,2,404011,2,1,61,0,3
1158,90,2,415011,2,1,49,1,1
1159,90,2,415011,2,1,49,1,1
1162,90,2,415011,2,1,49,1,1
1163,90,2,415011,2,1,49,1,1
1165,90,2,415011,2,1,49,1,1
1166,90,2,415011,2,1,49,1,1
1160,90,2,415011,2,1,49,0,3
1161,90,2,415011,2,1,49,0,3
1164,90,2,415011,2,1,49,0,3
1167,90,2,415011,2,1,49,0,3
1168,90,2,415011,2,1,49,0,3
1169,90,2,415011,2,1,49,0,3
1170,90,2,415011,2,1,49,0,3
1171,91,1,415032,2,1,26,1,1
1174,91,1,415032,2,1,26,1,1
1175,91,1,415032,2,1,26,1,1
1177,91,1,415032,2,1,26,1,1
1172,91,1,415032,2,1,26,0,3
1173,91,1,415032,2,1,26,0,2
1176,91,1,415032,2,1,26,0,2
1178,91,1,415032,2,1,26,0,3
1179,91,1,415032,2,1,26,0,3
1180,91,1,415032,2,1,26,0,3
1181,91,1,415032,2,1,26,0,3
1182,91,1,415032,2,1,26,0,3
1183,91,1,415032,2,1,26,0,3
1275,99,1,419022,2,0,57,1,1
1276,99,1,419022,2,0,57,1,1
1277,99,1,419022,2,0,57,1,1
1278,99,1,419022,2,0,57,1,1
1279,99,1,419022,2,0,57,1,1
1281,99,1,419022,2,0,57,1,1
1286,99,1,419022,2,0,57,1,1
1287,99,1,419022,2,0,57,1,1
1280,99,1,419022,2,0,57,0,3
1282,99,1,419022,2,0,57,0,3
1283,99,1,419022,2,0,57,0,3
1284,99,1,419022,2,0,57,0,2
1285,99,1,419022,2,0,57,0,3
979,76,3,462011,2,1,58,1,1
1405,109,3,462011,2,1,58,1,1
1408,109,3,462011,2,1,58,1,1
1409,109,3,462011,2,1,58,1,1
1412,109,3,462011,2,1,58,1,1
1415,109,3,462011,2,1,58,1,1
1416,109,3,462011,2,1,58,1,1
1417,109,3,462011,2,1,58,1,1
1419,110,3,462011,2,1,58,1,1
1421,110,3,462011,2,1,58,1,1
1422,110,3,462011,2,1,58,1,1
1424,110,3,462011,2,1,58,1,1
1428,110,3,462011,2,1,58,1,1
1406,109,3,462011,2,1,58,0,2
1407,109,3,462011,2,1,58,0,3
1410,109,3,462011,2,1,58,0,3
1411,109,3,462011,2,1,58,0,3
1413,109,3,462011,2,1,58,0,2
1414,109,3,462011,2,1,58,0,2
1418,110,3,462011,2,1,58,0,3
1420,110,3,462011,2,1,58,0,3
1423,110,3,462011,2,1,58,0,2
1425,110,3,462011,2,1,58,0,3
1426,110,3,462011,2,1,58,0,2
1427,110,3,462011,2,1,58,0,2
1429,110,3,462011,2,1,58,0,2
1430,110,3,462011,2,1,58,0,3
990,77,3,407011,2,1,49,1,1
997,77,3,407011,2,1,49,1,1
999,77,3,407011,2,1,49,1,1
1000,77,3,407011,2,1,49,1,1
1001,77,3,407011,2,1,49,1,1
1002,78,3,407011,2,1,49,1,1
1007,78,3,407011,2,1,49,1,1
1009,78,3,407011,2,1,49,1,1
989,77,3,407011,2,1,49,0,3
991,77,3,407011,2,1,49,0,3
992,77,3,407011,2,1,49,0,3
993,77,3,407011,2,1,49,0,3
994,77,3,407011,2,1,49,0,3
995,77,3,407011,2,1,49,0,2
996,77,3,407011,2,1,49,0,2
998,77,3,407011,2,1,49,0,3
1003,78,3,407011,2,1,49,0,3
1004,78,3,407011,2,1,49,0,2
1005,78,3,407011,2,1,49,0,2
1008,78,3,407011,2,1,49,0,2
1010,78,3,407011,2,1,49,0,3
1011,78,3,407011,2,1,49,0,3
1012,78,3,407011,2,1,49,0,3
1013,78,3,407011,2,1,49,0,3
1014,78,3,407011,2,1,49,0,3
1016,79,2,407054,2,0,57,1,1
1017,79,2,407054,2,0,57,1,1
1018,79,2,407054,2,0,57,1,1
1023,79,2,407054,2,0,57,1,1
1026,79,2,407054,2,0,57,1,1
1015,79,2,407054,2,0,57,0,2
1019,79,2,407054,2,0,57,0,3
1020,79,2,407054,2,0,57,0,2
1021,79,2,407054,2,0,57,0,3
1022,79,2,407054,2,0,57,0,3
1024,79,2,407054,2,0,57,0,3
1025,79,2,407054,2,0,57,0,3
1027,79,2,407054,2,0,57,0,3
1301,101,1,419065,2,0,57,1,1
1302,101,1,419065,2,0,57,1,1
1303,101,1,419065,2,0,57,1,1
1305,101,1,419065,2,0,57,1,1
1306,101,1,419065,2,0,57,1,1
1309,101,1,419065,2,0,57,1,1
1304,101,1,419065,2,0,57,0,2
1307,101,1,419065,2,0,57,0,3
1308,101,1,419065,2,0,57,0,2
1310,101,1,419065,2,0,57,0,2
1311,101,1,419065,2,0,57,0,2
1312,101,1,419065,2,0,57,0,2
1313,101,1,419065,2,0,57,0,2
1093,85,1,408082,2,1,54,1,1
1095,85,1,408082,2,1,54,1,1
1096,85,1,408082,2,1,54,1,1
1097,85,1,408082,2,1,54,1,1
1098,85,1,408082,2,1,54,1,1
1099,85,1,408082,2,1,54,1,1
1100,85,1,408082,2,1,54,1,1
1101,85,1,408082,2,1,50,1,1
1102,85,1,408082,2,1,50,1,1
1103,85,1,408082,2,1,54,1,1
1104,85,1,408082,2,1,50,1,1
1105,85,1,408082,2,1,50,1,1
1094,85,1,408082,2,1,54,0,3
976,76,2,406034,2,1,58,1,1
978,76,2,406034,2,1,58,1,1
980,76,2,406034,2,1,58,1,1
985,76,2,406034,2,1,58,1,1
988,76,2,406034,2,1,58,1,1
977,76,2,406034,2,1,58,0,3
981,76,2,406034,2,1,58,0,3
982,76,2,406034,2,1,58,0,3
983,76,2,406034,2,1,58,0,3
984,76,2,406034,2,1,58,0,3
986,76,2,406034,2,1,58,0,3
987,76,2,406034,2,1,58,0,3
1055,82,2,408011,2,1,54,1,1
1057,82,2,408011,2,1,54,1,1
1061,82,2,408011,2,1,54,1,1
1063,82,2,408011,2,1,54,1,1
1065,82,2,408011,2,1,54,1,1
1054,82,2,408011,2,1,54,0,2
1056,82,2,408011,2,1,54,0,3
1058,82,2,408011,2,1,54,0,3
1059,82,2,408011,2,1,54,0,2
1060,82,2,408011,2,1,54,0,2
1062,82,2,408011,2,1,54,0,2
1064,82,2,408011,2,1,54,0,2
1066,82,2,408011,2,1,54,0,2
951,74,1,404042,2,1,58,1,1
952,74,1,404042,2,1,58,1,1
955,74,1,404042,2,1,58,1,1
957,74,1,404042,2,1,58,1,1
960,74,1,404042,2,1,58,1,1
961,74,1,404042,2,1,58,1,1
953,74,1,404042,2,1,58,0,2
954,74,1,404042,2,1,58,0,3
956,74,1,404042,2,1,58,0,3
958,74,1,404042,2,1,58,0,2
959,74,1,404042,2,1,58,0,2
962,74,1,404042,2,1,58,0,2
1212,94,1,415082,2,1,49,1,1
1216,94,1,415082,2,1,49,1,1
1219,94,1,415082,2,1,49,1,1
1221,94,1,415082,2,1,49,1,1
1210,94,1,415082,2,1,49,0,3
1211,94,1,415082,2,1,49,0,2
1213,94,1,415082,2,1,49,0,3
1214,94,1,415082,2,1,49,0,3
1215,94,1,415082,2,1,49,0,2
1217,94,1,415082,2,1,49,0,2
1218,94,1,415082,2,1,49,0,2
1220,94,1,415082,2,1,49,0,3
1222,94,1,415082,2,1,49,0,3
1068,83,1,408062,2,1,54,1,1
1070,83,1,408062,2,1,54,1,1
1072,83,1,408062,2,1,54,1,1
1073,83,1,408062,2,1,54,1,1
1075,83,1,408062,2,1,54,1,1
1076,83,1,408062,2,1,50,1,1
1077,83,1,408062,2,1,50,1,1
1079,83,1,408062,2,1,50,1,1
1067,83,1,408062,2,1,54,0,3
1069,83,1,408062,2,1,60,0,3
1071,83,1,408062,2,1,54,0,2
1074,83,1,408062,2,1,54,0,2
1078,83,1,408062,2,1,54,0,2
1134,88,1,414072,2,1,61,1,1
1135,88,1,414072,2,1,61,1,1
1141,88,1,414072,2,1,61,1,1
1144,88,1,414072,2,1,61,1,1
1132,88,1,414072,2,1,61,0,3
1133,88,1,414072,2,1,61,0,2
1136,88,1,414072,2,1,61,0,3
1137,88,1,414072,2,1,61,0,3
1138,88,1,414072,2,1,61,0,3
1139,88,1,414072,2,1,61,0,3
1140,88,1,414072,2,1,61,0,3
1142,88,1,414072,2,1,61,0,3
1143,88,1,414072,2,1,61,0,3
926,72,1,402055,2,1,49,1,1
927,72,1,402055,2,1,49,1,1
930,72,1,402055,2,1,49,1,1
931,72,1,402055,2,1,49,1,1
934,72,1,402055,2,1,49,1,1
936,72,1,402055,2,1,49,1,1
924,72,1,402055,2,1,49,0,3
925,72,1,402055,2,1,49,0,3
928,72,1,402055,2,1,49,0,3
929,72,1,402055,2,1,49,0,3
932,72,1,402055,2,1,49,0,2
933,72,1,402055,2,1,49,0,3
935,72,1,402055,2,1,49,0,2
1031,80,2,407074,2,0,57,1,1
1033,80,2,407074,2,0,57,1,1
1038,80,2,407074,2,0,57,1,1
1039,80,2,407074,2,0,57,1,1
1028,80,2,407074,2,0,57,0,2
1029,80,2,407074,2,0,57,0,3
1030,80,2,407074,2,0,57,0,3
1032,80,2,407074,2,0,57,0,3
1034,80,2,407074,2,0,57,0,2
1035,80,2,407074,2,0,57,0,3
1036,80,2,407074,2,0,57,0,3
1037,80,2,407074,2,0,57,0,3
1040,80,2,407074,2,0,57,0,3
950,74,1,404062,2,1,58,1,1
1250,97,1,417042,2,1,49,1,1
1252,97,1,417042,2,1,49,1,1
1261,97,1,417042,2,1,49,1,1
1249,97,1,417042,2,1,49,0,3
1251,97,1,417042,2,1,49,0,3
1253,97,1,417042,2,1,49,0,3
1254,97,1,417042,2,1,49,0,3
1255,97,1,417042,2,1,49,0,3
1256,97,1,417042,2,1,49,0,3
1257,97,1,417042,2,1,49,0,3
1258,97,1,417042,2,1,49,0,2
1259,97,1,417042,2,1,49,0,3
1260,97,1,417042,2,1,49,0,2
1006,78,4,3064059,2,1,79,1,1
1186,92,1,415042,2,1,26,1,1
1187,92,1,415042,2,1,26,1,1
1194,92,1,415042,2,1,26,1,1
1184,92,1,415042,2,1,26,0,3
1185,92,1,415042,2,1,26,0,3
1188,92,1,415042,2,1,26,0,2
1189,92,1,415042,2,1,26,0,3
1190,92,1,415042,2,1,26,0,3
1191,92,1,415042,2,1,26,0,3
1192,92,1,415042,2,1,26,0,2
1193,92,1,415042,2,1,26,0,2
1195,92,1,415042,2,1,26,0,3
1196,92,1,415042,2,1,26,0,2
1080,84,2,408074,2,1,60,1,1
1081,84,2,408074,2,1,60,1,1
1082,84,2,408074,2,1,60,1,1
1092,84,2,408074,2,1,60,1,1
1083,84,2,408074,2,1,60,0,2
1084,84,2,408074,2,1,60,0,3
1085,84,2,408074,2,1,60,0,2
1086,84,2,408074,2,1,60,0,3
1087,84,2,408074,2,1,60,0,2
1088,84,2,408074,2,1,60,0,2
1089,84,2,408074,2,1,60,0,3
1090,84,2,408074,2,1,60,0,3
1091,84,2,408074,2,1,60,0,2
1223,95,1,416052,2,1,58,1,1
1224,95,1,416052,2,1,58,1,1
1226,95,1,416052,2,1,58,1,1
1229,95,1,416052,2,1,58,1,1
1230,95,1,416052,2,1,58,1,1
1231,95,1,416052,2,1,58,1,1
1232,95,1,416052,2,1,58,1,1
1234,95,1,416052,2,1,58,1,1
1225,95,1,416052,2,1,58,0,3
1227,95,1,416052,2,1,58,0,3
1228,95,1,416052,2,1,58,0,3
1233,95,1,416052,2,1,58,0,2
1235,95,1,416052,2,1,58,0,2
1145,89,3,414094,2,1,58,1,1
1146,89,3,414094,2,1,58,1,1
1147,89,3,414094,2,1,58,1,1
1148,89,3,414094,2,1,58,1,1
1149,89,3,414094,2,1,58,1,1
1153,89,3,414094,2,1,58,1,1
1154,89,3,414094,2,1,58,1,1
1150,89,3,414094,2,1,58,0,2
1151,89,3,414094,2,1,58,0,3
1152,89,3,414094,2,1,58,0,3
1155,89,3,414094,2,1,58,0,3
1156,89,3,414094,2,1,58,0,2
1157,89,3,414094,2,1,58,0,3
1431,111,4,463011,2,1,26,1,1
1434,111,4,463011,2,1,26,1,1
1436,111,4,463011,2,1,26,1,1
1437,111,4,463011,2,1,26,1,1
1440,111,4,463011,2,1,26,1,1
1446,112,4,463011,2,1,68,1,1
1447,112,4,463011,2,1,68,1,1
1448,112,4,463011,2,1,68,1,1
1452,112,4,463011,2,1,68,1,1
1459,113,4,463011,2,1,26,1,1
1462,113,4,463011,2,1,26,1,1
1463,113,4,463011,2,1,26,1,1
1464,113,4,463011,2,1,26,1,1
1471,114,4,463011,2,1,68,1,1
1480,114,4,463011,2,1,68,1,1
1481,114,4,463011,2,1,68,1,1
1432,111,4,463011,2,1,26,0,2
1433,111,4,463011,2,1,26,0,3
1435,111,4,463011,2,1,26,0,2
1438,111,4,463011,2,1,26,0,3
1439,111,4,463011,2,1,26,0,3
1441,111,4,463011,2,1,26,0,2
1442,111,4,463011,2,1,26,0,3
1443,111,4,463011,2,1,26,0,3
1444,112,4,463011,2,1,68,0,2
1445,112,4,463011,2,1,68,0,3
1449,112,4,463011,2,1,68,0,3
1450,112,4,463011,2,1,68,0,3
1451,112,4,463011,2,1,68,0,2
1453,112,4,463011,2,1,68,0,3
1454,112,4,463011,2,1,68,0,2
1455,112,4,463011,2,1,68,0,2
1456,112,4,463011,2,1,68,0,2
1457,113,4,463011,2,1,26,0,2
1458,113,4,463011,2,1,26,0,2
1460,113,4,463011,2,1,26,0,3
1461,113,4,463011,2,1,26,0,2
1465,113,4,463011,2,1,26,0,2
1466,113,4,463011,2,1,26,0,2
1467,113,4,463011,2,1,26,0,3
1468,113,4,463011,2,1,26,0,3
1469,113,4,463011,2,1,26,0,2
1470,114,4,463011,2,1,68,0,3
1472,114,4,463011,2,1,68,0,3
1473,114,4,463011,2,1,68,0,3
1474,114,4,463011,2,1,68,0,3
1475,114,4,463011,2,1,68,0,2
1476,114,4,463011,2,1,68,0,3
1477,114,4,463011,2,1,68,0,2
1478,114,4,463011,2,1,68,0,3
1479,114,4,463011,2,1,68,0,2
1482,114,4,463011,2,1,26,0,2
1236,96,2,416064,2,1,61,1,1
1238,96,2,416064,2,1,61,1,1
1240,96,2,416064,2,1,61,1,1
1243,96,2,416064,2,1,61,1,1
1245,96,2,416064,2,1,61,1,1
1246,96,2,416064,2,1,61,1,1
1248,96,2,416064,2,1,61,1,1
1237,96,2,416064,2,1,61,0,3
1241,96,2,416064,2,1,61,0,3
1242,96,2,416064,2,1,61,0,3
1244,96,2,416064,2,1,61,0,3
1247,96,2,416064,2,1,61,0,2
1198,93,1,415052,2,1,49,1,1
1199,93,1,415052,2,1,49,1,1
1200,93,1,415052,2,1,49,1,1
1203,93,1,415052,2,1,49,1,1
1207,93,1,415052,2,1,49,1,1
1197,93,1,415052,2,1,49,0,2
1201,93,1,415052,2,1,49,0,2
1202,93,1,415052,2,1,49,0,3
1204,93,1,415052,2,1,49,0,2
1206,93,1,415052,2,1,49,0,2
1106,86,2,413044,2,1,61,1,1
1112,86,2,413044,2,1,61,1,1
1116,86,2,413044,2,1,61,1,1
1107,86,2,413044,2,1,61,0,3
1108,86,2,413044,2,1,61,0,3
1109,86,2,413044,2,1,61,0,2
1110,86,2,413044,2,1,61,0,3
1111,86,2,413044,2,1,61,0,2
1113,86,2,413044,2,1,61,0,3
1114,86,2,413044,2,1,61,0,3
1115,86,2,413044,2,1,61,0,3
1117,86,2,413044,2,1,61,0,3
1118,86,2,413044,2,1,61,0,3
1484,115,4,464011,2,1,50,1,1
1488,115,4,464011,2,1,50,1,1
1490,115,4,464011,2,1,50,1,1
1491,115,4,464011,2,1,50,1,1
1493,115,4,464011,2,1,50,1,1
1496,116,4,464011,2,1,50,1,1
1498,116,4,464011,2,1,50,1,1
1500,116,4,464011,2,1,50,1,1
1507,116,4,464011,2,1,50,1,1
1508,116,4,464011,2,1,50,1,1
1510,117,4,464011,2,1,50,1,1
1516,117,4,464011,2,1,50,1,1
1517,117,4,464011,2,1,50,1,1
1519,117,4,464011,2,1,50,1,1
1483,115,4,464011,2,1,50,0,3
1485,115,4,464011,2,1,50,0,2
1486,115,4,464011,2,1,50,0,3
1487,115,4,464011,2,1,50,0,3
1489,115,4,464011,2,1,50,0,3
1492,115,4,464011,2,1,50,0,3
1494,115,4,464011,2,1,50,0,3
1495,115,4,464011,2,1,50,0,2
1497,116,4,464011,2,1,50,0,3
1499,116,4,464011,2,1,50,0,3
1501,116,4,464011,2,1,50,0,3
1502,116,4,464011,2,1,50,0,2
1503,116,4,464011,2,1,50,0,3
1504,116,4,464011,2,1,50,0,3
1505,116,4,464011,2,1,50,0,3
1506,116,4,464011,2,1,50,0,3
1509,117,4,464011,2,1,50,0,3
1511,117,4,464011,2,1,50,0,3
1512,117,4,464011,2,1,50,0,3
1513,117,4,464011,2,1,50,0,2
1514,117,4,464011,2,1,50,0,3
1515,117,4,464011,2,1,50,0,2
1518,117,4,464011,2,1,50,0,3
1520,117,4,464011,2,1,50,0,3
1521,117,4,464011,2,1,50,0,3
963,75,1,405032,2,1,49,1,1
965,75,1,405032,2,1,49,1,1
967,75,1,405032,2,1,49,1,1
969,75,1,405032,2,1,49,1,1
972,75,1,405032,2,1,49,1,1
973,75,1,405032,2,1,49,1,1
964,75,1,405032,2,1,49,0,2
966,75,1,405032,2,1,49,0,3
968,75,1,405032,2,1,49,0,3
970,75,1,405032,2,1,49,0,3
971,75,1,405032,2,1,49,0,3
974,75,1,405032,2,1,49,0,2
975,75,1,405032,2,1,49,0,2
1041,81,1,407082,2,1,49,1,1
1042,81,1,407082,2,1,49,1,1
